time,com,angle,finger
17:51:43.998,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.019,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.020,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.021,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.022,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.023,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.024,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.025,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,25,X
17:51:44.026,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.027,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,16,I
17:51:44.028,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,7,M
17:51:44.029,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,R
17:51:44.030,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.051,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.051,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.052,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.053,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.053,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.054,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.055,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,24,X
17:51:44.056,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.057,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,16,I
17:51:44.057,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,7,M
17:51:44.058,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,3,R
17:51:44.059,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.084,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.085,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.086,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.087,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.088,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.089,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.091,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,24,X
17:51:44.093,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.095,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,15,I
17:51:44.096,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,6,M
17:51:44.098,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,3,R
17:51:44.099,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.113,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.114,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.115,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.116,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.117,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.117,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.119,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,24,X
17:51:44.120,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.121,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,15,I
17:51:44.122,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,6,M
17:51:44.123,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,2,R
17:51:44.123,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.145,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.147,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.149,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.150,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.151,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.153,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.155,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:51:44.156,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,5,T
17:51:44.158,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,I
17:51:44.159,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,14,M
17:51:44.161,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,16,R
17:51:44.162,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.191,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.192,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.195,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.196,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.198,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.199,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.201,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:51:44.201,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,7,T
17:51:44.202,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,54,I
17:51:44.204,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,61,M
17:51:44.204,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,55,R
17:51:44.206,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,31,P
17:51:44.222,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.223,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.225,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.227,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.228,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.229,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.230,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,26,X
17:51:44.231,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,10,T
17:51:44.232,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,71,I
17:51:44.233,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,78,M
17:51:44.234,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,75,R
17:51:44.235,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,56,P
17:51:44.253,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.254,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.255,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.257,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.258,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.259,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.260,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,28,X
17:51:44.261,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,T
17:51:44.263,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,80,I
17:51:44.264,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,89,M
17:51:44.265,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,87,R
17:51:44.266,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,69,P
17:51:44.284,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.285,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.286,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.287,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.288,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.289,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.290,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,28,X
17:51:44.290,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,T
17:51:44.291,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,81,I
17:51:44.292,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,89,M
17:51:44.293,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,88,R
17:51:44.294,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,69,P
17:51:44.316,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.317,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.318,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.319,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.319,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.320,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.321,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,29,X
17:51:44.322,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,T
17:51:44.322,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,81,I
17:51:44.323,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,90,M
17:51:44.324,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,89,R
17:51:44.325,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,71,P
17:51:44.349,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.350,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.350,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.351,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.351,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.352,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.353,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,28,X
17:51:44.354,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,T
17:51:44.355,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,81,I
17:51:44.357,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,91,M
17:51:44.357,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,89,R
17:51:44.358,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,72,P
17:51:44.379,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.380,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.381,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.382,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.382,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.383,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.384,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,27,X
17:51:44.385,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,14,T
17:51:44.386,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,78,I
17:51:44.386,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,86,M
17:51:44.387,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,85,R
17:51:44.388,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,71,P
17:51:44.412,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.413,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.415,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.416,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.418,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.420,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.421,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:51:44.423,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,14,T
17:51:44.425,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,70,I
17:51:44.426,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,74,M
17:51:44.427,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,74,R
17:51:44.429,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,66,P
17:51:44.456,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.458,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.459,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.460,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.461,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.464,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.465,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,22,X
17:51:44.466,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,9,T
17:51:44.467,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,54,I
17:51:44.469,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,39,M
17:51:44.470,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,38,R
17:51:44.472,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,35,P
17:51:44.504,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.505,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.507,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.508,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.509,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.510,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.511,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,X
17:51:44.512,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,5,T
17:51:44.513,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,21,I
17:51:44.514,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,M
17:51:44.515,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:51:44.516,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,3,P
17:51:44.533,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.534,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.534,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.535,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.536,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.536,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.537,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,X
17:51:44.538,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.539,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,I
17:51:44.540,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,11,M
17:51:44.541,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,5,R
17:51:44.542,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.563,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.564,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.565,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.566,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.567,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.567,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.568,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,X
17:51:44.569,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.570,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,16,I
17:51:44.571,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,8,M
17:51:44.572,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,R
17:51:44.573,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.596,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.597,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.598,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.599,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.600,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.600,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.601,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,18,X
17:51:44.602,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.603,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,15,I
17:51:44.603,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,6,M
17:51:44.604,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,2,R
17:51:44.605,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.627,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.628,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.629,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.630,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.630,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.631,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.632,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,18,X
17:51:44.633,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.634,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,14,I
17:51:44.634,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,6,M
17:51:44.635,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,2,R
17:51:44.636,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.659,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.660,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.661,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.661,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.662,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.663,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.664,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,18,X
17:51:44.665,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.665,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,I
17:51:44.666,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,5,M
17:51:44.667,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,2,R
17:51:44.667,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.690,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.691,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.692,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.693,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.693,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.694,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.695,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,18,X
17:51:44.696,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.697,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,13,I
17:51:44.698,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,5,M
17:51:44.699,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,2,R
17:51:44.699,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.720,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:51:44.722,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:51:44.722,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:51:44.723,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:51:44.724,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:51:44.725,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:51:44.726,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,18,X
17:51:44.727,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,4,T
17:51:44.728,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,I
17:51:44.729,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,5,M
